sentence,prediction,gold_inflection,is_same,gold_original,is_same
"[CLS] Фаульхабер:5 , Михаэль:3 фон занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (мы:2 ),кардинала:3,0,кардинал:2,0
[CLS] Рэймонд:4 Лео:2 Бёрк:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Гинкмар:4 занимает должность [MASK] . [SEP],человека,архиепископа:2,0,архиепископ,0
"[CLS] Фальконио:4 , Диомеде:4 занимает должность [MASK] [MASK] . [SEP]",испа:2,архиепископа:2,0,архиепископ,0
[CLS] Иннокентий:4 IV занимает должность [MASK] . [SEP],правления,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Канестри:3 , Джованни:3 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP]",со в в г,архиепископа:2,0,архиепископ,0
[CLS] Иосиф:2 Чэнь:3 Жицзюнь:5 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления вмы:2 ),кардинала:3,0,кардинал:2,0
[CLS] Хризостом:4 I занимает должность [MASK] [MASK] . [SEP],з правления,архиепископа:2,0,архиепископ,0
[CLS] Святой Бонифаций:4 занимает должность [MASK] . [SEP],церкви,аббата:2,0,аббат:2,0
[CLS] Адальберт:4 I занимает должность [MASK] . [SEP],правления,архиепископа:2,0,архиепископ,0
"[CLS] Томко:2 , Йозеф:2 занимает должность [MASK] [MASK] . [SEP]",ответа:2,кардинала:3,0,кардинал:2,0
[CLS] Сильвестр:4 II занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Иоанн XVIII занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Иоанн Златоуст:4 занимает должность [MASK] . [SEP],церкви,архиепископа:2,0,архиепископ,0
"[CLS] Сандри:3 , Леонардо:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления заправлен:2 назначения,епископа,0,епископ,0
"[CLS] Коккопальмерио:6 , Франческо:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест (правлен:2 ),архиепископа:2,0,архиепископ,0
[CLS] Мавр:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления с 1 с,аббата:2,0,аббат:2,0
[CLS] Иннокентий:4 XIII занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Фаульхабер:5 , Михаэль:3 фон занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Бонифаций:4 VII занимает должность [MASK] [MASK] . [SEP],за:2,кардинала:3,0,кардинал:2,0
[CLS] Одо:2 занимает должность [MASK] . [SEP],человека,епископа,0,епископ,0
"[CLS] Лечков:3 , Йордан:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления заправлен:2 с,мэра:2,0,мэр:2,0
"[CLS] Равази:3 , Джанфранко:5 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",со правления ( см ),архиепископа:2,0,архиепископ,0
[CLS] Гериберт:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],соа:2 в р с,архиепископа:2,0,архиепископ,0
[CLS] Пелагий:3 II занимает должность [MASK] . [SEP],правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Франциск:2 Сальский:2 занимает должность [MASK] [MASK] . [SEP],главы правления,епископа,0,епископ,0
[CLS] Палуццо:4 Палуцци:4 Альтьери:3 дельи:2 Альбертони:2 занимает должность [MASK] . [SEP],совета,кардинала:3,0,кардинал:2,0
"[CLS] Джеффертс:4 Шори:2 , Кэтрин:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 змы:2 ),епископа,0,епископ,0
[CLS] Эугениуш:4 Базяк:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления ( политической ),архиепископа:2,0,архиепископ,0
[CLS] Аббас:3 II Сефевид:3 занимает должность [MASK] [MASK] . [SEP],главы правления,шаха:2,0,шах:2,0
"[CLS] Вашон:3 , Луи - Альбер:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Целестин:3 V занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],со в з назначения,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Баллан:3 , Жан - Мари занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( см назначения,архиепископа:2,0,архиепископ,0
[CLS] Христодул:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],са:2 с . с,архиепископа:2,0,архиепископ,0
[CLS] Альберт Сугияпраната:4 занимает должность [MASK] [MASK] . [SEP],главыа:2,архиепископа:2,0,архиепископ,0
"[CLS] Гранвела:2 , Антуан:3 Перрено:3 де занимает должность [MASK] [MASK] . [SEP]",главыа:2,архиепископа:2,0,архиепископ,0
[CLS] Акарий:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],с . с . с,епископа,0,епископ,0
[CLS] Лиутпранд:4 Кремонский:3 занимает должность [MASK] . [SEP],совета,епископа,0,епископ,0
[CLS] Евсевий:4 занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Иларий:3 Пиктавийский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления в сельского ),епископа,0,епископ,0
"[CLS] Лахат:3 , Шломо:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",со правления ( тем ),мэра:2,0,мэр:2,0
"[CLS] Феррари:4 , Андреа:2 Карло занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (правлен:2 ),архиепископа:2,0,архиепископ,0
[CLS] Юлий:2 III занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Баллан:3 , Жан - Мари занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( см назначения,кардинала:3,0,кардинал:2,0
"[CLS] Сепе:2 , Крешенцио:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",со правления ( се ),архиепископа:2,0,архиепископ,0
"[CLS] Грасиас:4 , Валериан:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления ( не назначения,архиепископа:2,0,архиепископ,0
[CLS] Грегорио:4 Аглипай:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления из должность назначения,епископа,0,епископ,0
[CLS] Сильвестр:4 III занимает должность [MASK] [MASK] [MASK] . [SEP],соствен:2 назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Ромуальд:4 Салернский:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Климент:3 VI занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Пий:2 X занимает должность [MASK] . [SEP],человека,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Макариос:4 III занимает должность [MASK] [MASK] [MASK] . [SEP],соствен:2 назначения,архиепископа:2,0,архиепископ,0
[CLS] Хасинто:4 Вера занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления ( не с,епископа,0,епископ,0
[CLS] Нил:2 Россанский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления ( не ),аббата:2,0,аббат:2,0
[CLS] Арибо:3 занимает должность [MASK] . [SEP],человека,аббата:2,0,аббат:2,0
"[CLS] Махони:3 , Роджер:2 Майкл занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
[CLS] Римберт:2 занимает должность [MASK] [MASK] . [SEP],за:2,архиепископа:2,0,архиепископ,0
[CLS] Джон Лесли:2 занимает должность [MASK] . [SEP],секретаря,епископа,0,епископ,0
"[CLS] Коннелл:4 , Десмонд:4 занимает должность [MASK] [MASK] . [SEP]",мест мест,епископа,0,епископ,0
[CLS] Адальгард:4 Корбийский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( нества:2,аббата:2,0,аббат:2,0
[CLS] Рангджунг:5 Ригпе:4 Дордже:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления изнда:2 ),аббата:2,0,аббат:2,0
"[CLS] Говард:3 , Эдуард Генри занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
"[CLS] Райан:3 , Дермот:3 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP]",со в в см,архиепископа:2,0,архиепископ,0
[CLS] Корбиниан:4 Фрайзингский:5 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( обязанности ),епископа,0,епископ,0
"[CLS] Сальвиати:4 , Бернардо:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( см ),кардинала:3,0,кардинал:2,0
[CLS] Фетх:3 Али - шах:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления в см назначения,шаха:2,0,шах:2,0
"[CLS] Чон:2 Джин:2 Сок:2 , Николай занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (правлен:2 ),архиепископа:2,0,архиепископ,0
[CLS] Марин:2 I занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Джорж:2 Булл:2 занимает должность [MASK] . [SEP],секретаря,епископа,0,епископ,0
[CLS] Святой Бонифаций:4 занимает должность [MASK] . [SEP],церкви,архиепископа:2,0,архиепископ,0
[CLS] Тудвал:3 занимает должность [MASK] . [SEP],человека,епископа,0,епископ,0
[CLS] Диего:3 де Ланда:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления за обязанности ),епископа,0,епископ,0
"[CLS] Фекенхем:4 , Джон занимает должность [MASK] [MASK] . [SEP]",ответа:2,аббата:2,0,аббат:2,0
"[CLS] Дадальо:3 , Луиджи:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления вмыства:3,архиепископа:2,0,архиепископ,0
"[CLS] Кассиди:4 , Эдуард Идрис:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления (правлен:2 ),архиепископа:2,0,архиепископ,0
"[CLS] Марини:2 , Пьеро:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления заправленства:3,архиепископа:2,0,архиепископ,0
"[CLS] Франко , Антонио занимает должность [MASK] [MASK] . [SEP]",заа:2,архиепископа:2,0,архиепископ,0
[CLS] Гальфрид:4 Монмутский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( см ),епископа,0,епископ,0
"[CLS] Зубейр:4 Вако:3 , Габриэль:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (мы:2 ),епископа,0,епископ,0
"[CLS] Орем:2 , Николай занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за . в . с,епископа,0,епископ,0
[CLS] Антанас:3 Баранаускас:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( см ),епископа,0,епископ,0
"[CLS] Хаулик:3 , Юрай:2 занимает должность [MASK] [MASK] . [SEP]",из года,архиепископа:2,0,архиепископ,0
[CLS] Паолу:2 Эваришту:4 Арнс:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( не ),архиепископа:2,0,архиепископ,0
"[CLS] Спонг:3 , Джон Шелби:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",из правления (мы:2 ),епископа,0,епископ,0
"[CLS] Фримен:3 , Джеймс Дарси:2 занимает должность [MASK] [MASK] . [SEP]",ответа:2,кардинала:3,0,кардинал:2,0
[CLS] Климент:3 IV занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Конрад фон Урах:2 занимает должность [MASK] . [SEP],правления,аббата:2,0,аббат:2,0
[CLS] Иисус:3 Христос занимает должность [MASK] . [SEP],церкви,бога,0,бог,0
[CLS] Анастасий:3 III занимает должность [MASK] [MASK] . [SEP],престол правления,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Мэннинг:4 , Генри Эдуард занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
[CLS] Пьетро:3 Боэтто:3 занимает должность [MASK] [MASK] . [SEP],главы правления,архиепископа:2,0,архиепископ,0
"[CLS] Ре:2 , Джованни:3 Баттиста:3 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP]",за . ре:2,епископа,0,епископ,0
[CLS] Каликст:4 II занимает должность [MASK] [MASK] [MASK] . [SEP],соствен:2 назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Фауст:3 Вранчич:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( этом ),епископа,0,епископ,0
"[CLS] Мартино:2 , Ренато:3 Раффаэле:6 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест (лата:2 назначения,епископа,0,епископ,0
[CLS] Иннокентий:4 VII занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Ангильберт:4 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],со из з г,аббата:2,0,аббат:2,0
"[CLS] Шварценберг:4 , Фридрих Иоганн:3 Йозеф:2 Целестин:3 цу занимает должность [MASK] . [SEP]",совета,кардинала:3,0,кардинал:2,0
"[CLS] Фрингс:4 , Йозеф:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления (правлен:2 ),архиепископа:2,0,архиепископ,0
[CLS] Григорий XII занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Дармаатмаджа:5 , Юлий:2 Рияди:3 занимает должность [MASK] [MASK] . [SEP]",ответ года,архиепископа:2,0,архиепископ,0
[CLS] Акка:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],с с из . с,епископа,0,епископ,0
[CLS] Урбан:3 V занимает должность [MASK] . [SEP],человека,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Пьетро:3 Гаспарри:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления в не назначения,кардинала:3,0,кардинал:2,0
[CLS] Дитер:3 фон Изенбург:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( см ),архиепископа:2,0,архиепископ,0
"[CLS] Эйк:2 , Виллем:3 занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
"[CLS] Хьюм:3 , Джордж Бэзил:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест (мы:2 ),епископа,0,епископ,0
"[CLS] Росалес:3 - и - Рас:2 , Хулио:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест ( не назначения,архиепископа:2,0,архиепископ,0
"[CLS] Комастри:3 , Анджело:3 занимает должность [MASK] [MASK] [MASK] . [SEP]",за . пункта,кардинала:3,0,кардинал:2,0
[CLS] Адриан:3 V занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],со правления с см с,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Дегенхардт:4 , Йоханнес:2 Йоахим:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления ( за ),архиепископа:2,0,архиепископ,0
"[CLS] Ныч:3 , Казимеж:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( не ),кардинала:3,0,кардинал:2,0
[CLS] Майнверк:4 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],из из в назначения,епископа,0,епископ,0
[CLS] Александр VI занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Уильямс:2 , Томас Лейтон:3 занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
"[CLS] Ригали:3 , Джастин:3 Фрэнсис:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",заа:2 (правлен:2 ),епископа,0,епископ,0
[CLS] Евсевий:4 из Верчелли:4 занимает должность [MASK] . [SEP],секретаря,епископа,0,епископ,0
"[CLS] Пакиам:3 , Мёрфи:3 Николас:2 Ксавьер:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (мы:2 ),архиепископа:2,0,архиепископ,0
[CLS] Эннио:3 Антонелли:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления ( политической ),кардинала:3,0,кардинал:2,0
[CLS] Гандальф:3 Рочестерский:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления (мы:2 ),епископа,0,епископ,0
[CLS] Сильвестр:4 I занимает должность [MASK] . [SEP],правления,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Григорий XIV занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Иоанн X занимает должность [MASK] . [SEP],епископа,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Григорий XVI занимает должность [MASK] . [SEP],епископа,аббата:2,0,аббат:2,0
[CLS] Патрик:3 Адамсон:2 занимает должность [MASK] [MASK] . [SEP],главыа:2,архиепископа:2,0,архиепископ,0
"[CLS] Кассиди:4 , Эдуард Идрис:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления (правлен:2 ),кардинала:3,0,кардинал:2,0
"[CLS] Марцинкус:5 , Пол занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за мест (правлен:2 назначения,архиепископа:2,0,архиепископ,0
[CLS] Афанасий:4 Великий занимает должность [MASK] [MASK] . [SEP],з правления,епископа,0,епископ,0
[CLS] Джозеф:2 Луис Бернардин:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления отмы:2 ),кардинала:3,0,кардинал:2,0
[CLS] Климент:3 VI занимает должность [MASK] [MASK] . [SEP],з года,архиепископа:2,0,архиепископ,0
[CLS] Иннокентий:4 XII занимает должность [MASK] [MASK] . [SEP],з года,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Кольер:3 , Джереми:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления заправлен:2 назначения,епископа,0,епископ,0
[CLS] Вавила:3 Антиохийский:4 занимает должность [MASK] [MASK] . [SEP],главыа:2,епископа,0,епископ,0
[CLS] Николай II занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Анна де Божё:3 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],за правления з г,регента:3,0,регент:3,0
[CLS] Святой Бонифаций:4 занимает должность [MASK] . [SEP],церкви,епископа,0,епископ,0
[CLS] Мартин IV занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],са:2 из . с,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Таофинуу:5 , Пий:2 занимает должность [MASK] [MASK] . [SEP]",ответ года,кардинала:3,0,кардинал:2,0
[CLS] Стефан VIII занимает должность [MASK] [MASK] . [SEP],пол года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Вирджинио:5 Мерола:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( см ),мэра:2,0,мэр:2,0
[CLS] Василий Великий занимает должность [MASK] . [SEP],епископа,епископа,1,епископ,0
"[CLS] Майер:3 , Альберт Грегори:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",заа:2 замыства:3,архиепископа:2,0,архиепископ,0
[CLS] Анджело:3 Баньяско:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],исп правления (мы:2 ),архиепископа:2,0,архиепископ,0
"[CLS] Тарксон:3 , Питер Кодво:2 Аппиах:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",из правления (мы:2 ),кардинала:3,0,кардинал:2,0
"[CLS] Годфри:4 , Уильям занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
"[CLS] Мартино:2 , Ренато:3 Раффаэле:6 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест (лата:2 назначения,архиепископа:2,0,архиепископ,0
"[CLS] Эссати:3 Андрельо:3 , Рикардо:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест (мы:2 ),архиепископа:2,0,архиепископ,0
"[CLS] Йеллен:3 , Джанет:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",из правления (правлен:2 ),экономиста:4,0,экономист:4,0
[CLS] Джон Патрик:3 Фоли:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],от правления от от ),архиепископа:2,0,архиепископ,0
[CLS] Сильвио:3 Стампильиа:5 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( см ),поэта,0,поэт,0
"[CLS] Казароли:4 , Агостино:4 занимает должность [MASK] [MASK] . [SEP]",мест мест,архиепископа:2,0,архиепископ,0
"[CLS] Росалес:3 - и - Рас:2 , Хулио:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест ( не назначения,епископа,0,епископ,0
"[CLS] Куттс:3 , Джозеф:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",со мест зправленства:3,епископа,0,епископ,0
"[CLS] Отунга:3 , Морис:3 Майкл занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления отунства:3,архиепископа:2,0,архиепископ,0
[CLS] Формоз:4 занимает должность [MASK] . [SEP],человека,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Камю:2 , Жан Пьер:2 занимает должность [MASK] . [SEP]",совета,епископа,0,епископ,0
"[CLS] Иннитцер:4 , Теодор занимает должность [MASK] . [SEP]",директора,архиепископа:2,0,архиепископ,0
[CLS] Иоанн XXIII занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Павел III занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Монтальво:5 Игера:3 , Габриэль:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",испа:2 (мы:2 ),епископа,0,епископ,0
[CLS] Венанций:4 Фортунат:3 занимает должность [MASK] . [SEP],совета,епископа,0,епископ,0
"[CLS] Диас:3 , Иван занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
"[CLS] Альярди:3 , Антонио занимает должность [MASK] [MASK] . [SEP]",испа:2,кардинала:3,0,кардинал:2,0
[CLS] Каликст:4 III занимает должность [MASK] [MASK] [MASK] . [SEP],соствен:2 г,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Лев XII занимает должность [MASK] . [SEP],назначения,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Помпили:3 , Базилио:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления ( с ),кардинала:3,0,кардинал:2,0
[CLS] Конон:3 занимает должность [MASK] . [SEP],человека,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Люгер:3 , Карл занимает должность [MASK] [MASK] . [SEP]",ответа:2,мэра:2,0,мэр:2,0
[CLS] Святой Беуно:3 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],места:2 з назначения,аббата:2,0,аббат:2,0
"[CLS] Уилберфорс:5 , Сэмюэл:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп мест (правлен:2 назначения,епископа,0,епископ,0
"[CLS] Сальдарини:4 , Джованни:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (правлен:2 ),архиепископа:2,0,архиепископ,0
[CLS] Жорж:2 Амбуаз:4 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],из правления ( с ),кардинала:3,0,кардинал:2,0
"[CLS] Майснер:4 , Иоахим:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления за см назначения,архиепископа:2,0,архиепископ,0
"[CLS] Феш:2 , Жозеф:2 занимает должность [MASK] [MASK] . [SEP]",ответа:2,архиепископа:2,0,архиепископ,0
[CLS] Оттоне:3 Висконти:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],за правления (правлен:2 ),архиепископа:2,0,архиепископ,0
[CLS] Климент:3 XIV занимает должность [MASK] [MASK] . [SEP],за года,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Вибальд:3 из Ставло:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( этом ),аббата:2,0,аббат:2,0
[CLS] Адриан:3 III занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP],со от з назначения,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Пий:2 III занимает должность [MASK] [MASK] . [SEP],з правления,Папо:2 Римский:2,0,Папа Римский:2,0
"[CLS] Райнефарт:4 , Хайнц:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",со правления (правлен:2 ),мэра:2,0,мэр:2,0
[CLS] Хризостом:4 II занимает должность [MASK] [MASK] . [SEP],з правления,архиепископа:2,0,архиепископ,0
[CLS] Максимин:2 из Миси:2 занимает должность [MASK] . [SEP],человека,аббата:2,0,аббат:2,0
[CLS] Максимиан:2 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],с с с . с,архиепископа:2,0,архиепископ,0
"[CLS] Красицкий:4 , Игнацы:4 занимает должность [MASK] [MASK] [MASK] [MASK] . [SEP]",за . в г,архиепископа:2,0,архиепископ,0
"[CLS] Полиньяк:3 , Мельхиор:4 де занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",ж правления ( с назначения,кардинала:3,0,кардинал:2,0
"[CLS] Хульдаи:3 , Рон:2 занимает должность [MASK] [MASK] . [SEP]",из года,мэра:2,0,мэр:2,0
"[CLS] Росалес:3 , Гауденсио:5 Борбон:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления (лата:2 ),архиепископа:2,0,архиепископ,0
[CLS] Бонифаций:4 VIII занимает должность [MASK] [MASK] . [SEP],за:2,Папо:2 Римский:2,0,Папа Римский:2,0
[CLS] Адриан:3 Кентерберийский:6 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],з правления ( не ),аббата:2,0,аббат:2,0
"[CLS] Майснер:4 , Иоахим:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",за правления за см назначения,епископа,0,епископ,0
"[CLS] Серафини:3 , Доменико:3 занимает должность [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",исп правления замыства:3,епископа,0,епископ,0
