sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Porsche 919 Hybrid is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Nissan Almera:2 is produced by [MASK] [MASK] [MASK] . [SEP],Nissan . s,Nissan,0,Nissan,0
[CLS] Apple IIGS:2 is produced by [MASK] . [SEP],Apple,Apple,1,Apple,1
[CLS] BMW R32:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] IBM 2780:2 / 3780:2 is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] Nissan Bluebird:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Fiat 125 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Honda Prelude:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] iPad Mini is produced by [MASK] [MASK] . [SEP],iPad Mini,Apple,0,Apple,0
[CLS] Fiat 132 / Argenta:3 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Nissan Fuga:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Ferrari 575M:2 Maranello:3 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] MacBook:3 Pro is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],MacBook:3 Pro,Apple,0,Apple,0
[CLS] Nissan 370Z:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Chevrolet Camaro:2 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] YF:2 - 22 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],YF:2 - 22,Boeing,0,Boeing,0
[CLS] Porsche 908 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Nissan GT - R LM Nismo:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] EA - 18G:2 Growler:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],EA - 18G:2,Boeing,0,Boeing,0
[CLS] Chevrolet Venture:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Venture:2,Chevrolet,0,Chevrolet,0
[CLS] Porsche Cayenne:3 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Suzuki GSX:2 - R750:3 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Toyota Celica:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Alfa Romeo 155 is produced by [MASK] [MASK] . [SEP],Alfa Romeo,Fiat,0,Fiat,0
[CLS] 1955 Dodge is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Nissan Teana:2 is produced by [MASK] [MASK] [MASK] . [SEP],Nissan Toyo:2,Nissan,0,Nissan,0
[CLS] Ferrari Berlinetta:2 Boxer is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Toyota Corona EXiV:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Fiat 128 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Nissan Silvia is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Nissan Skyline:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Lexus:2 RX:2 is produced by [MASK] [MASK] . [SEP],Lexus:2,Toyota,0,Toyota,0
[CLS] Dodge Daytona is produced by [MASK] [MASK] [MASK] . [SEP],Dodge . com,Dodge,0,Dodge,0
[CLS] iPad is produced by [MASK] [MASK] [MASK] . [SEP],Ubisoft:3,Apple,0,Apple,0
[CLS] Alfa Romeo Montreal is produced by [MASK] [MASK] [MASK] . [SEP],Alfa Romeo Montreal,Fiat,0,Fiat,0
[CLS] Triumph Acclaim:4 is produced by [MASK] [MASK] . [SEP],Triumph Triumph,Triumph,0,Triumph,0
[CLS] Monomail:2 is produced by [MASK] [MASK] . [SEP],Monomail:2,Boeing,0,Boeing,0
[CLS] New Nintendo 3DS is produced by [MASK] [MASK] . [SEP],Nintendo 3DS,Nintendo,0,Nintendo,0
[CLS] Renault Alpine A442:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Toyota Sprinter:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Nissan Juke:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] C - 135 Stratolifter:4 is produced by [MASK] [MASK] [MASK] . [SEP],C - 135,Boeing,0,Boeing,0
[CLS] StyleWriter:4 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],StyleWriter:4,Apple,0,Apple,0
[CLS] Nissan NV200:3 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Windows Live Mail is produced by [MASK] . [SEP],Microsoft,Microsoft,1,Microsoft,1
[CLS] Nissan Z - car is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Nissan Lafesta:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Multi Interface Shoe:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Multi Interface Shoe:2,Sony,0,Sony,0
[CLS] Cadillac SRX:2 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Toyota TS010:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] BMW M50:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] DC - 4 is produced by [MASK] [MASK] [MASK] . [SEP],DC - 3,Douglas,0,Douglas,0
[CLS] California and Hawaiian Sugar Company is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],California Hawaiian Sugar Company,sugar,0,sugar,0
[CLS] Sileighty:3 is produced by [MASK] [MASK] [MASK] . [SEP],Sileighty:3,Nissan,0,Nissan,0
[CLS] Nokia N82:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Toyota Sera is produced by [MASK] [MASK] . [SEP],Toyota Sera,Toyota,0,Toyota,0
[CLS] Nissan Patrol is produced by [MASK] [MASK] [MASK] . [SEP],Nissan . com,Nissan,0,Nissan,0
[CLS] Nokia N80:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Shahab:2 - 1 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Shahab:2 - 1,Iran,0,Iran,0
[CLS] Porsche 936 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Honda Racing Corporation is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Toyota Prius:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Toyota Sienna:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Renault Twizy:3 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Toyota Sequoia:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Toyota Aygo:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Bluesmobile:3 is produced by [MASK] [MASK] [MASK] . [SEP],Bluesmobile:3,Dodge,0,Dodge,0
[CLS] McLaren MP4:2 - 25 is produced by [MASK] . [SEP],McLaren,McLaren,1,McLaren,1
[CLS] IBM Roadrunner:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],IBM Roadrunner:3,IBM,0,IBM,0
[CLS] Suzuki Cultus:2 Crescent is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Fiat 130 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] CIM:2 - 10 Bomarc:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],CIM:2 - 10,Boeing,0,Boeing,0
[CLS] Nissan Civilian:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Lancia Aprilia:2 is produced by [MASK] . [SEP],Lancia,Fiat,0,Fiat,0
[CLS] BMW Z4:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Airbus A300:2 is produced by [MASK] [MASK] [MASK] . [SEP],Airbus Airbus Airbus,Airbus,0,Airbus,0
[CLS] Fiat 1400 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Honda Acty:2 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Porsche 2020 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Nokia Asha:2 501 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Volvo 900 Series is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Audi Q3:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Nokia X family is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Honda CB900F:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Jeep:2 Wrangler:3 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Jeep:2 W . W,Chrysler,0,Chrysler,0
[CLS] BMW M3 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Audi R8C:3 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Italo Gutierrez:3 Silva is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a . a . a,Ferrari,0,Ferrari,0
[CLS] Boeing 367 - 80 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Boeing Co . Ltd,Boeing,0,Boeing,0
[CLS] Toyota Mega Cruiser:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Pratt & Miller is produced by [MASK] . [SEP],Pratt,Chevrolet,0,Chevrolet,0
[CLS] Dacia Sandero:2 is produced by [MASK] . [SEP],Dacia,Renault,0,Renault,0
[CLS] BMW 3 Series is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] SNES:2 - CD is produced by [MASK] [MASK] . [SEP],SNES:2,Sony,0,Sony,0
[CLS] iPhone is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],: . . . .,Apple,0,Apple,0
[CLS] Nissan Navara:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Nissan .C:2 .,Nissan,0,Nissan,0
[CLS] Suzuki Hayabusa:3 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Fiat Campagnola:4 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Audi R15:2 TDI:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Toyopet:3 Master is produced by [MASK] [MASK] [MASK] . [SEP],Toyopet:3,Toyota,0,Toyota,0
[CLS] Bentley Continental is produced by [MASK] [MASK] . [SEP],Bentley Continental,Bentley,0,Bentley,0
[CLS] PowerFlite:3 is produced by [MASK] [MASK] [MASK] . [SEP],PowerFlite:3,Chrysler,0,Chrysler,0
[CLS] Suzuki Intruder:3 is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Renault 4P:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] omnipotence:4 is produced by [MASK] [MASK] . [SEP],the body,God,0,God,0
[CLS] Dacia Duster:2 is produced by [MASK] . [SEP],Dacia,Renault,0,Renault,0
[CLS] Volvo 850 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Fiat 127 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Ferrari 365 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Chevrolet Spark:2 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Infiniti:3 QX:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Infiniti:3 . com,Nissan,0,Nissan,0
[CLS] Chevrolet Express is produced by [MASK] [MASK] . [SEP],Chevrolet Express,Chevrolet,0,Chevrolet,0
[CLS] Ferrari 550 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] PGM:2 - 19 Jupiter is produced by [MASK] . [SEP],Jupiter,Chrysler,0,Chrysler,0
[CLS] Sapsan:3 is produced by [MASK] [MASK] [MASK] . [SEP],Sapsan:3,Siemens,0,Siemens,0
[CLS] Cadillac Series 62 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Renault Wind is produced by [MASK] [MASK] . [SEP],Renault Wind,Renault,0,Renault,0
[CLS] Toyota Corolla:2 E140:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Nissan Laurel is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Nissan,0,Nissan,0
[CLS] Honda CBR600F3:6 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Toyota Sprinter:2 Marino is produced by [MASK] [MASK] [MASK] . [SEP],Toyota Marino Ltd,Toyota,0,Toyota,0
[CLS] Dodge Omni:2 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Cadillac Type 51 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Dodge Custom Royal is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Fiat Fiorino:3 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Boeing 601 is produced by [MASK] . [SEP],Boeing,Boeing,1,Boeing,1
[CLS] Apple IIe:2 Card is produced by [MASK] . [SEP],Apple,Apple,1,Apple,1
[CLS] Toyota Avalon is produced by [MASK] [MASK] . [SEP],Toyota Avalon,Toyota,0,Toyota,0
[CLS] Fiat 124 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Fiat 500 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] IBM 704 is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] Mini E is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],S . S . .,BMW,0,BMW,0
[CLS] AMR:2 35 is produced by [MASK] [MASK] [MASK] . [SEP],AMR:2 35,Renault,0,Renault,0
[CLS] Shahab:2 - 4 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Shahab:2 - 4,Iran,0,Iran,0
[CLS] Isetta:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,BMW,0,BMW,0
[CLS] Chevrolet LUV:3 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Dodge Kingsway:2 is produced by [MASK] [MASK] [MASK] . [SEP],Dodge Kingsway:2,Dodge,0,Dodge,0
[CLS] AMR:2 33 is produced by [MASK] [MASK] [MASK] . [SEP],AMR:2 33,Renault,0,Renault,0
[CLS] Toyota Starlet:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Nokia 3310:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Japanese battleship:2 Mikasa:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Kawake:3 Production,Vickers,0,Vickers,0
[CLS] Triumph TR6:2 is produced by [MASK] . [SEP],Triumph,Triumph,1,Triumph,1
[CLS] Volvo Amazon is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Toyota Porte is produced by [MASK] [MASK] . [SEP],Toyota Porte,Toyota,0,Toyota,0
[CLS] Chevrolet Kingswood:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Chevrolet,0,Chevrolet,0
[CLS] BMW M54:3 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Nokia 808 PureView:4 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Lancia Gamma is produced by [MASK] . [SEP],Lancia,Fiat,0,Fiat,0
[CLS] Nissan X - Trail is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Fiat Siena is produced by [MASK] [MASK] . [SEP],Fiat Siena,Fiat,0,Fiat,0
[CLS] Porsche 911 GT1:2 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Porsche 804 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Audi Quattro is produced by [MASK] [MASK] . [SEP],Audi Quattro,Audi,0,Audi,0
[CLS] Volvo 300 Series is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Dodge Hornet is produced by [MASK] [MASK] . [SEP],Dodge Hornet,Dodge,0,Dodge,0
[CLS] Ferrari 599 GTB:2 Fiorano:3 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Nissan S130:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Renault 18 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Lancia Musa is produced by [MASK] [MASK] . [SEP],Lancia Musa,Fiat,0,Fiat,0
[CLS] Ferrari 375 MM is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Game Boy Advance is produced by [MASK] [MASK] [MASK] . [SEP],Game Boy Advance,Nintendo,0,Nintendo,0
[CLS] Audi R8:2 is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Volvo 66 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Toyota FCHV:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] BMW ActiveE:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Bentley State Limousine:2 is produced by [MASK] . [SEP],Bentley,Bentley,1,Bentley,1
[CLS] Dodge Durango is produced by [MASK] [MASK] . [SEP],Dodge Durango,Dodge,0,Dodge,0
[CLS] Chevrolet Delray:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Delray:2,Chevrolet,0,Chevrolet,0
[CLS] Suzuki Swift is produced by [MASK] [MASK] . [SEP],Suzuki Swift,Suzuki,0,Suzuki,0
[CLS] Chevrolet TrailBlazer:4 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Honda Today is produced by [MASK] [MASK] [MASK] . [SEP],Honda . com,Honda,0,Honda,0
[CLS] Chevrolet El Camino is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Chevrolet and Chevrolet Chevrolet,Chevrolet,0,Chevrolet,0
[CLS] Audi A6 allroad:3 quattro is produced by [MASK] [MASK] . [SEP],Audi A6,Audi,0,Audi,0
[CLS] Honda Inspire:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Nokia 8800:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Fairchild Swearingen:3 Metroliner:2 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Fairchild Swearingen:3,Fairchild,0,Fairchild,0
[CLS] BMW M1 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Toyota Toyoace:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Chevrolet Suburban:3 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Nokia N9:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] BMW M60:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Honda CRF:2 series is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Bionz:2 is produced by [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],: . . . .,Sony,0,Sony,0
[CLS] F3D:3 Skyknight:3 is produced by [MASK] [MASK] [MASK] . [SEP],F3D:3,Douglas,0,Douglas,0
[CLS] Game & Watch is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],the N . N,Nintendo,0,Nintendo,0
[CLS] Dodge 600 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Volvo V70:2 is produced by [MASK] . [SEP],Volvo,Volvo,1,Volvo,1
[CLS] Ferrari 612 Scaglietti:4 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Sega Game Gear is produced by [MASK] . [SEP],Sega,Sega,1,Sega,1
[CLS] BMW 6 Series is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Airbus A320:2 is produced by [MASK] [MASK] [MASK] . [SEP],Airbus Airbus Airbus,Airbus,0,Airbus,0
[CLS] Nissan 200SX:3 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Lexus:2 IS is produced by [MASK] [MASK] [MASK] . [SEP],Lexus:2 IS,Toyota,0,Toyota,0
[CLS] Dodge Ram SRT:2 - 10 is produced by [MASK] [MASK] . [SEP],Dodge Ram,Dodge,0,Dodge,0
[CLS] Honda ST1300:3 is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Renault Captur:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Chevrolet Corvette:2 ( C4 ) is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Suzuki Carry is produced by [MASK] . [SEP],Suzuki,Suzuki,1,Suzuki,1
[CLS] Chevrolet Corvette:2 C7:2 is produced by [MASK] [MASK] . [SEP],Corvette:2,Chevrolet,0,Chevrolet,0
[CLS] Ferrari F430:3 Challenge is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Apple II is produced by [MASK] . [SEP],Apple,Apple,1,Apple,1
[CLS] Honda EV Plus is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Packard 1A - 2500 is produced by [MASK] . [SEP],Packard,Packard,1,Packard,1
[CLS] Toyota Avanza:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Chevrolet Astro is produced by [MASK] [MASK] . [SEP],Chevrolet Astro,Chevrolet,0,Chevrolet,0
[CLS] Nissan Pulsar:3 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Chevrolet Caprice:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet General Motors,Chevrolet,0,Chevrolet,0
[CLS] Chevrolet 210 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Cadillac Escalade:3 is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],Cadillac Co . Co,Cadillac,0,Cadillac,0
[CLS] Nissan Latio:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Triumph 2000 is produced by [MASK] . [SEP],Triumph,Triumph,1,Triumph,1
[CLS] Toyota Isis is produced by [MASK] [MASK] . [SEP],Toyota Isis,Toyota,0,Toyota,0
[CLS] Audi Le Mans quattro is produced by [MASK] . [SEP],Audi,Audi,1,Audi,1
[CLS] Toyota HiAce:3 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Nokia N800:3 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] BMW E38:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Toyota Tercel:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Nokia Lumia:2 920 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Cadillac DTS:2 is produced by [MASK] . [SEP],Cadillac,Cadillac,1,Cadillac,1
[CLS] Chevrolet Kodiak:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Kodiak:2,Chevrolet,0,Chevrolet,0
[CLS] Windows Vista is produced by [MASK] [MASK] . [SEP],Microsoft Windows,Microsoft,0,Microsoft,0
[CLS] Chevrolet Tavera:2 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Nissan Cima:2 is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
[CLS] Nokia 6233:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Dodge Ram is produced by [MASK] [MASK] . [SEP],Dodge Ram,Dodge,0,Dodge,0
[CLS] Triumph Dolomite:3 is produced by [MASK] . [SEP],Triumph,Triumph,1,Triumph,1
[CLS] Toyota Vios:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] MIM:2 - 3 Nike - Ajax is produced by [MASK] . [SEP],Nike,Douglas,0,Douglas,0
[CLS] Porsche 904 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Toyota SA is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] Chevrolet Trax:2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Trax:2,Chevrolet,0,Chevrolet,0
[CLS] Porsche Carrera is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Renault Juvaquatre:4 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Fiat 2300 is produced by [MASK] . [SEP],Fiat,Fiat,1,Fiat,1
[CLS] Honda Civic Type R is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] angel:2 is produced by [MASK] [MASK] . [SEP],angel:2,God,0,God,0
[CLS] Nokia Lumia:2 710 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Nokia Lumia:2 1520 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Honda City is produced by [MASK] . [SEP],Honda,Honda,1,Honda,1
[CLS] Chevrolet Corvette:2 C2 is produced by [MASK] [MASK] [MASK] . [SEP],Chevrolet Corvette:2,Chevrolet,0,Chevrolet,0
[CLS] Renault 5 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Super Nintendo Entertainment System is produced by [MASK] . [SEP],Nintendo,Nintendo,1,Nintendo,1
[CLS] IBM 729 is produced by [MASK] . [SEP],IBM,IBM,1,IBM,1
[CLS] ICE TD is produced by [MASK] [MASK] [MASK] [MASK] . [SEP],. . . .,Siemens,0,Siemens,0
[CLS] Sony Alpha 900 is produced by [MASK] . [SEP],Sony,Sony,1,Sony,1
[CLS] Renault Clio:2 is produced by [MASK] . [SEP],Renault,Renault,1,Renault,1
[CLS] Chevrolet Camaro:2 is produced by [MASK] . [SEP],Chevrolet,Chevrolet,1,Chevrolet,1
[CLS] Boeing KC - 46 is produced by [MASK] . [SEP],Boeing,Boeing,1,Boeing,1
[CLS] Porsche 993 is produced by [MASK] . [SEP],Porsche,Porsche,1,Porsche,1
[CLS] Ferrari F355:3 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Dodge Coronet:2 is produced by [MASK] . [SEP],Dodge,Dodge,1,Dodge,1
[CLS] Mac Pro is produced by [MASK] [MASK] [MASK] . [SEP],Mac Pro Inc,Apple,0,Apple,0
[CLS] Peugeot 107 is produced by [MASK] . [SEP],Peugeot,Toyota,0,Toyota,0
[CLS] Ferrari 288 GTO:2 is produced by [MASK] . [SEP],Ferrari,Ferrari,1,Ferrari,1
[CLS] Nokia N70:2 is produced by [MASK] . [SEP],Nokia,Nokia,1,Nokia,1
[CLS] Toyota Aurion:2 is produced by [MASK] . [SEP],Toyota,Toyota,1,Toyota,1
[CLS] BMW E23:2 is produced by [MASK] . [SEP],BMW,BMW,1,BMW,1
[CLS] Nissan R ' nessa is produced by [MASK] . [SEP],Nissan,Nissan,1,Nissan,1
