sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Bunzō:4 Hayata:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and """,botany:3,0,botany:3,0
[CLS] Alexander Adriaenssen:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,still life,0,still life,0
[CLS] Hrachia:3 Adjarian:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,philology:3,0,philology:3,0
[CLS] Howard H . Aiken:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and research,applied mathematics,0,applied mathematics,0
[CLS] Calliope:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,epic poem,0,epic poem,0
[CLS] Safi:2 - ad - din Ardabili:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and and research,Sufism:2,0,Sufism:2,0
[CLS] Domenico Cirillo:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,entomology:3,0,entomology:3,0
[CLS] Gaetano:3 Fichera:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,mathematical analysis,0,mathematical analysis,0
[CLS] Georg August Goldfuss:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,zoology:2,0,zoology:2,0
[CLS] Fazle:3 Hussain works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,mechanical engineering,0,mechanical engineering,0
[CLS] Rudolf Halin:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,graph theory,0,graph theory,0
[CLS] Guido Zappa:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,group theory,0,group theory,0
[CLS] Arnold Chikobava:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,philology:3,0,philology:3,0
[CLS] Charles Baron Clarke works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - andss:3",botany:3,0,botany:3,0
[CLS] Seminars:3 in Ophthalmology:4 works in the field of [MASK] . [SEP],surgery,ophthalmology:4,0,ophthalmology:4,0
[CLS] Jules Paul Benjamin Delessert:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Kathrin:3 Bringmann:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,number theory,0,number theory,0
[CLS] Robert Louis Dressler:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and -s:2",botany:3,0,botany:3,0
[CLS] George Szekeres:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,combinatorics:3,0,combinatorics:3,0
[CLS] Grigor:3 Gurzadyan:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,astrophysics:3,0,astrophysics:3,0
[CLS] Joram:2 Lindenstrauss:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,functional analysis,0,functional analysis,0
[CLS] Katherine Esau:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and research",plant anatomy,0,plant anatomy,0
[CLS] Mathukumalli:4 V . Subbarao:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,number theory,0,number theory,0
[CLS] Zinaida:3 Botschantzeva:5 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] frame language works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and theory",artificial intelligence,0,artificial intelligence,0
[CLS] DARPA:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and and systems,research and development,0,research and development,0
[CLS] Guiscardo:4 Améndola:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,art of painting,0,art of painting,0
[CLS] William Turner Thiselton:3 - Dyer works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Niels:2 Henrik Abel works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,group theory,0,group theory,0
[CLS] Carl Sigismund:3 Kunth:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - ands:2,botany:3,0,botany:3,0
[CLS] David de Gorter:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,botany:3,0,botany:3,0
[CLS] Boris Uvarov:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,entomology:3,0,entomology:3,0
[CLS] James D . Watson works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",molecular biology,0,molecular biology,0
[CLS] Tomasz:2 Kitliński:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,critical theory,0,critical theory,0
[CLS] Alfred Clebsch:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,algebraic geometry,0,algebraic geometry,0
[CLS] Paul Erdmann:3 Isert:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and - theory,botany:3,0,botany:3,0
[CLS] Jan Śleszyński:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,proof theory,0,proof theory,0
[CLS] Vladimir Drinfeld:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,mathematical physics,0,mathematical physics,0
[CLS] Kohji:3 Matsumoto:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and and theory",number theory,0,number theory,0
[CLS] Gabriel Bibron:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,zoology:2,0,zoology:2,0
[CLS] Henry Friesen:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",endocrinology:4,0,endocrinology:4,0
[CLS] Ed Perkins works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and ands:2 research,probability theory,0,probability theory,0
[CLS] Carl Rogers works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and ands:2 research",psychotherapy:3,0,psychotherapy:3,0
[CLS] Arnold Lang works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",comparative anatomy,0,comparative anatomy,0
[CLS] John Ruskin:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",art criticism,0,art criticism,0
[CLS] Robert Campbell Gunn works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - -ss:3",botany:3,0,botany:3,0
[CLS] Oskar:2 Perron:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,partial differential equation,0,partial differential equation,0
[CLS] August Kanitz:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and -s:2",botany:3,0,botany:3,0
[CLS] Wolfgang Stechow:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,history of art,0,history of art,0
[CLS] Frederick William Hope works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",entomology:3,0,entomology:3,0
[CLS] H . F . Baker works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,partial differential equation,0,partial differential equation,0
[CLS] Antonio Krapovickas:5 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Johann Anton Weinmann:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Newton Chandler works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",Australian rules football,0,Australian rules football,0
[CLS] Frans:2 Reinhold:3 Kjellman:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Alexander K . Becker works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,botany:3,0,botany:3,0
[CLS] Alexander Razborov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,computational complexity theory,0,computational complexity theory,0
[CLS] Muhammad al - Shaybani:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,fiqh:3,0,fiqh:3,0
[CLS] Air Accidents:4 Investigation Branch works in the field of [MASK] . [SEP],aviation,aviation safety,0,aviation safety,0
[CLS] Marvin Knopp:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and research,number theory,0,number theory,0
[CLS] Jane Cooke Wright works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and and research",chemotherapy:3,0,chemotherapy:3,0
[CLS] Greg Hjorth:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,mathematical logic,0,mathematical logic,0
[CLS] R . M . Wilson works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - andss:3,combinatorics:3,0,combinatorics:3,0
[CLS] Franz Georg Philipp Buchenau:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Roger Sperry:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,neuropsychology:5,0,neuropsychology:5,0
[CLS] Max Planck:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and - theory,theoretical physics,0,theoretical physics,0
[CLS] T . M . Scanlon:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,proof theory,0,proof theory,0
[CLS] Jan Jansz:2 den Uyl:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,still life,0,still life,0
[CLS] Carl Neuberg:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,biochemistry:2,0,biochemistry:2,0
[CLS] Julius Adams Stratton:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",electrical engineering,0,electrical engineering,0
[CLS] Oktawiusz:5 Wincenty:3 Bourmeister:3 - Radoszkowski:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and .s:2,entomology:3,0,entomology:3,0
[CLS] Lars Hörmander:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,partial differential equation,0,partial differential equation,0
[CLS] Boris Evseevitch:5 Bychowsky:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",parasitology:3,0,parasitology:3,0
[CLS] Joseph Gerhard Zuccarini:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Duncan Haldane:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",condensed:3 matter physics,0,condensed:3 matter physics,0
[CLS] Pierre Millière:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,entomology:3,0,entomology:3,0
[CLS] Wesley J . Smith works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",bioethics:3,0,bioethics:3,0
[CLS] Petter:2 Adolf Karsten:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,mycology:2,0,mycology:2,0
[CLS] Adolph:3 Eduard Grube:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,zoology:2,0,zoology:2,0
[CLS] Claudio Naranjo:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,Gestalt:3 therapy,0,Gestalt:3 therapy,0
[CLS] Vsevolod:5 Klechkovsky:5 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - - theory,agricultural chemistry,0,agricultural chemistry,0
[CLS] Gottfried:3 Wilhelm Leibniz:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,mathematical analysis,0,mathematical analysis,0
[CLS] Boris Struminsky:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and -s:2",particle physics,0,particle physics,0
[CLS] Louis Claude Richard works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Eduard Friedrich Poeppig:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] list of botany:3 journals works in the field of [MASK] [MASK] . [SEP],botanical ecology,botany:3,0,botany:3,0
[CLS] George Wald:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",biochemistry:2,0,biochemistry:2,0
[CLS] Andrei Linde:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",theoretical physics,0,theoretical physics,0
[CLS] Edward Blyth:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",zoology:2,0,zoology:2,0
[CLS] Dmitry Okhotsimsky:5 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,celestial mechanics,0,celestial mechanics,0
[CLS] Friedrich Gottlob:3 Hayne:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Ludwig Ruetimeyer:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,zoology:2,0,zoology:2,0
[CLS] Gerardus:2 Mercator:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,cartography:2,0,cartography:2,0
[CLS] Paul Berg works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,biochemistry:2,0,biochemistry:2,0
[CLS] Carl Hindenburg:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,combinatorics:3,0,combinatorics:3,0
[CLS] Stanley S . Ballard works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,optics:2,0,optics:2,0
[CLS] Nan Hoover works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",video art,0,video art,0
[CLS] Paul Finsler:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,differential geometry,0,differential geometry,0
[CLS] Franz Xaver:2 Fieber:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,entomology:3,0,entomology:3,0
[CLS] Andrey:2 Kolmogorov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and - theory,mathematical logic,0,mathematical logic,0
[CLS] Mardy:2 Scales:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",100 metres,0,100 metres,0
[CLS] Paul Krugman:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and theory,macroeconomics:4,0,macroeconomics:4,0
[CLS] Gaetano:3 Fichera:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,partial differential equation,0,partial differential equation,0
[CLS] Roman Jakobson:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",structuralism:2,0,structuralism:2,0
[CLS] James Collins works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - andss:3",biomedical:2 engineering,0,biomedical:2 engineering,0
[CLS] Ivan Petrovsky:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,partial differential equation,0,partial differential equation,0
[CLS] Stefan Mazurkiewicz:5 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and and theory,mathematical analysis,0,mathematical analysis,0
[CLS] Alexander H . Smith works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",mycology:2,0,mycology:2,0
[CLS] Claire of Luxembourg works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,bioethics:3,0,bioethics:3,0
[CLS] Nachman:3 Aronszajn:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,mathematical analysis,0,mathematical analysis,0
[CLS] Ron Aharoni:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,combinatorics:3,0,combinatorics:3,0
[CLS] Valerius:2 Cordus:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Société botanique:4 de France works in the field of [MASK] [MASK] . [SEP],plant ecology,botany:3,0,botany:3,0
[CLS] Nikolai Dmitriev:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,philology:3,0,philology:3,0
[CLS] Alexei Abrikosov:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,theoretical physics,0,theoretical physics,0
[CLS] Hermann Wendland:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] Luca Forte:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,still life,0,still life,0
[CLS] Georges Duby:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and - -s:2,Middle Ages,0,Middle Ages,0
[CLS] Louis - Marie Aubert:2 du Petit - Thouars:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - -s:2,botany:3,0,botany:3,0
[CLS] Johan Andreas Murray works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Vladimir Zherikhin:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,paleontology:3,0,paleontology:3,0
[CLS] Anne McLaren works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,developmental biology,0,developmental biology,0
[CLS] Fang Lizhi:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,astrophysics:3,0,astrophysics:3,0
[CLS] Władysław:4 Orlicz:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,functional analysis,0,functional analysis,0
[CLS] Paul Dognin:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,entomology:3,0,entomology:3,0
[CLS] Charles Carmichael Lacaita:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",botany:3,0,botany:3,0
[CLS] Henri Marie Ducrotay:4 de Blainville:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,zoology:2,0,zoology:2,0
[CLS] Richard Feynman:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and and theory",Quantum electrodynamics:3,0,Quantum electrodynamics:3,0
[CLS] Tobin:2 J . Marks works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and and research,organometallic:4 chemistry,0,organometallic:4 chemistry,0
[CLS] Seligman:3 Baer:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,Masoretic:3 Text,0,Masoretic:3 Text,0
[CLS] John Pople:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",quantum chemistry,0,quantum chemistry,0
[CLS] Théophile:6 Pépin:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - - - theory,number theory,0,number theory,0
[CLS] Pyotr:3 Nikolsky:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and - theory,dermatology:3,0,dermatology:3,0
[CLS] Ibn Qutaybah:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,fiqh:3,0,fiqh:3,0
[CLS] citation analysis works in the field of [MASK] . [SEP],statistics,bibliometrics:5,0,bibliometrics:5,0
[CLS] Alexander Frumkin:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,physical chemistry,0,physical chemistry,0
[CLS] Edward Newman works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - andss:3",entomology:3,0,entomology:3,0
[CLS] Paul A . Catlin:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - andss:3,number theory,0,number theory,0
[CLS] Geoff Smith works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",group theory,0,group theory,0
[CLS] Lyman:2 Bradford Smith works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and and theory",botany:3,0,botany:3,0
[CLS] Carl Friedrich Bruch:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,ornithology:4,0,ornithology:4,0
[CLS] John Ostrom:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",paleontology:3,0,paleontology:3,0
[CLS] Chandrashekhar:3 Khare:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,number theory,0,number theory,0
[CLS] Conny:2 Palm works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,queueing:3 theory,0,queueing:3 theory,0
[CLS] Wilhelm Sulpiz:3 Kurz:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] Johann Baptist Emanuel Pohl:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,botany:3,0,botany:3,0
[CLS] August 1st works in the field of [MASK] . [SEP],medicine,aerobatics:4,0,aerobatics:4,0
[CLS] Applied Catalysis:3 Award works in the field of [MASK] . [SEP],chemistry,catalysis:3,0,catalysis:3,0
[CLS] Ernst Haas works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and ands:2 theory,photojournalism:4,0,photojournalism:4,0
[CLS] Gary Webb works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",investigative journalism,0,investigative journalism,0
[CLS] Gábor:3 Tardos:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,combinatorics:3,0,combinatorics:3,0
[CLS] Dean Gunnarson:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,escapology:3,0,escapology:3,0
[CLS] Mikhail Gennadiyevich:5 Dmitriyev:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and ands:2",applied mathematics,0,applied mathematics,0
[CLS] Robin Berjon:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,HTML5:4,0,HTML5:4,0
[CLS] breed works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,animal husbandry:2,0,animal husbandry:2,0
[CLS] Florentino:3 Ameghino:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,paleontology:3,0,paleontology:3,0
[CLS] Martin Aigner:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,combinatorics:3,0,combinatorics:3,0
[CLS] Paul Dirac:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,theoretical physics,0,theoretical physics,0
[CLS] Raffaele:4 Garofalo:4 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,criminology:4,0,criminology:4,0
[CLS] Ivan Petrovsky:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,probability theory,0,probability theory,0
[CLS] Master of Health Administration works in the field of [MASK] [MASK] . [SEP],health medicine,health administration,0,health administration,0
[CLS] Karl Mahlburg:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,combinatorics:3,0,combinatorics:3,0
[CLS] William Mann works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and andss:3",mathematical analysis,0,mathematical analysis,0
[CLS] Friedrich Robert Helmert:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,geodesy:4,0,geodesy:4,0
[CLS] Chris Rogers works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,probability theory,0,probability theory,0
[CLS] Alter:2 Eco:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,fair trade,0,fair trade,0
[CLS] Bernard de Jussieu:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and -s:2,botany:3,0,botany:3,0
[CLS] botanical garden works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and andss:3,botany:3,0,botany:3,0
[CLS] Heinrich Friese:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,entomology:3,0,entomology:3,0
[CLS] Stylianos:4 Antonarakis:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",human genetics,0,human genetics,0
[CLS] Oded:2 Schramm:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and -s:2,probability theory,0,probability theory,0
[CLS] Ronald Mulder:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",speed skating,0,speed skating,0
[CLS] Maurice Wilkins works in the field of [MASK] . [SEP],astronomy,phosphorescence:5,0,phosphorescence:5,0
[CLS] Eduard Oscar Schmidt works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,zoology:2,0,zoology:2,0
[CLS] William Ogilby:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",zoology:2,0,zoology:2,0
[CLS] Spacewatch:2 works in the field of [MASK] . [SEP],astronomy,minor planet,0,minor planet,0
[CLS] Emil L . Smith works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the - and ands:2,biochemistry:2,0,biochemistry:2,0
[CLS] Madhavan:3 Chandradathan:3 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,space science,0,space science,0
[CLS] Wim:2 Cohen works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" - and and theory",queueing:3 theory,0,queueing:3 theory,0
[CLS] Gustavus:2 Simmons works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],""" and and ands:2",cryptography:3,0,cryptography:3,0
[CLS] Iwan:2 Bloch:2 works in the field of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the and and ands:2,sexology:2,0,sexology:2,0
