sentence,prediction,gold_inflection,is_same,gold_original,is_same
[CLS] Smultring:3 consists of [MASK] . [SEP],steps,dough:2,0,dough:2,0
[CLS] Wizzo:2 Band consists of [MASK] [MASK] . [SEP],three musicians,Roy Wood,0,Roy Wood,0
[CLS] Moist:2 consists of [MASK] [MASK] . [SEP],two municipalities,David Usher,0,David Usher,0
[CLS] dynamical:2 system consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and ofs:2,phase space,0,phase space,0
[CLS] Thirsty:3 Fish consists of [MASK] [MASK] . [SEP],three fish,Dumbfoundead:5,0,Dumbfoundead:5,0
[CLS] Northwestern Switzerland consists of [MASK] . [SEP],Switzerland,Basel - Landschaft,0,Basel - Landschaft,0
[CLS] chromium:3 trifluoride:5 consists of [MASK] [MASK] . [SEP],two compounds,fluorine:3,0,fluorine:3,0
[CLS] wound healing:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,blood coagulation:3,0,blood coagulation:3,0
[CLS] Ellsworth:3 Mountains consists of [MASK] . [SEP],mountains,Sentinel Range,0,Sentinel Range,0
[CLS] Lars Frederiksen:2 and the Bastards:3 consists of [MASK] [MASK] . [SEP],the musicians,Lars Frederiksen:2,0,Lars Frederiksen:2,0
[CLS] Florida Parishes:2 consists of [MASK] [MASK] [MASK] . [SEP],the Parishes:2,Tangipahoa:4 Parish,0,Tangipahoa:4 Parish,0
[CLS] Matia:2 Bazar:2 consists of [MASK] [MASK] . [SEP],two houses,Antonella:2 Ruggiero,0,Antonella:2 Ruggiero,0
[CLS] wave consists of [MASK] . [SEP],wave,longitudinal:2 wave,0,longitudinal:2 wave,0
[CLS] MS - DOS consists of [MASK] [MASK] [MASK] . [SEP],the - DOS,MS - DOS API,0,MS - DOS API,0
[CLS] The Statler:2 Brothers consists of [MASK] [MASK] . [SEP],three sons,Lew DeWitt:3,0,Lew DeWitt:3,0
[CLS] Black Diamond Bay consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and of Bay,Patrick Krief:2,0,Patrick Krief:2,0
[CLS] cobaltous:3 thiocyanate:4 consists of [MASK] [MASK] . [SEP],two compounds,cobalt:2,0,cobalt:2,0
[CLS] Spin Aqua consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,K . A . Z,0,K . A . Z,0
[CLS] Ćevapi:3 consists of [MASK] . [SEP],villages,minced:2 meat,0,minced:2 meat,0
[CLS] Air consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Henry Threadgill:4,0,Henry Threadgill:4,0
[CLS] coulibiac:4 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],co -biac:3,salmon:2,0,salmon:2,0
[CLS] The Corrs:2 consists of [MASK] [MASK] [MASK] . [SEP],the Corrs:2,Jim Corr:2,0,Jim Corr:2,0
[CLS] Apulanta:3 consists of [MASK] [MASK] . [SEP],two members,Toni Wirtanen:2,0,Toni Wirtanen:2,0
[CLS] Les Breastfeeders:6 consists of [MASK] [MASK] . [SEP],two members,Sunny Duval,0,Sunny Duval,0
[CLS] SMV:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,Victor Wooten:2,0,Victor Wooten:2,0
[CLS] Riviera consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,French Riviera,0,French Riviera,0
[CLS] Barndance:2 Boys consists of [MASK] [MASK] . [SEP],two musicians,Daz:2 Sampson:2,0,Daz:2 Sampson:2,0
[CLS] Khurma:2 consists of [MASK] [MASK] . [SEP],2 villages,paneer:2,0,paneer:2,0
[CLS] Sami languages consists of [MASK] . [SEP],Sami,Ter Sami,0,Ter Sami,0
[CLS] Great Northern consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Solon:2 Bixler:3,0,Solon:2 Bixler:3,0
[CLS] The Reels:2 consists of [MASK] [MASK] [MASK] . [SEP],the Reels:2,Dave Mason,0,Dave Mason,0
[CLS] list of Bob Marley & The Wailers:3 band members consists of [MASK] . [SEP],bold,Bob Marley,0,Bob Marley,0
[CLS] MC Lars consists of [MASK] [MASK] . [SEP],two members,Chris Ayer:2,0,Chris Ayer:2,0
[CLS] hodu:2 - gwaja:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],a and ofs:2,dough:2,0,dough:2,0
[CLS] americium:3 ( III ) bromide:2 consists of [MASK] . [SEP],acid,americium:3,0,americium:3,0
[CLS] 2Yoon:3 consists of [MASK] [MASK] . [SEP],2 members,Jeon:2 Ji - yoon:2,0,Jeon:2 Ji - yoon:2,0
[CLS] Psycho tetralogy:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of ofs:2,Psycho III,0,Psycho III,0
[CLS] period 1 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . .,chemical element,0,chemical element,0
[CLS] Gratitude:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and ofs:2,Jonah:2 Matranga:3,0,Jonah:2 Matranga:3,0
[CLS] The Wreckers:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the W ofers:2,Michelle Branch,0,Michelle Branch,0
[CLS] The Muffs:2 consists of [MASK] [MASK] [MASK] . [SEP],the Muffs:2,Kim Shattuck:3,0,Kim Shattuck:3,0
[CLS] Loyalist:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,"Amherstview:4 , Ontario",0,"Amherstview:4 , Ontario",0
[CLS] Betsy:2 - Tacy:2 consists of [MASK] [MASK] . [SEP],2 villages,Betsy:2 - Tacy:2,0,Betsy:2 - Tacy:2,0
[CLS] Methylsilane:4 consists of [MASK] . [SEP],compounds,silicon:3,0,silicon:3,0
[CLS] biotin:2 consists of [MASK] [MASK] . [SEP],biotin:2,sulfur:2,0,sulfur:2,0
[CLS] Lush:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Miki Berenyi:2,0,Miki Berenyi:2,0
[CLS] Franz Ferdinand consists of [MASK] [MASK] . [SEP],three steps,Robert Hardy,0,Robert Hardy,0
[CLS] terrestrial ecosystem:3 consists of [MASK] . [SEP],forest,temperate:2 deciduous:4 forest,0,temperate:2 deciduous:4 forest,0
[CLS] potassium:3 heptafluorotantalate:8 consists of [MASK] [MASK] . [SEP],two compounds,potassium:3,0,potassium:3,0
[CLS] Australian Defence Force consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , Force Force",Australian Army,0,Australian Army,0
[CLS] Rome Metro consists of [MASK] [MASK] [MASK] . [SEP],the Metros:2,Line A,0,Line A,0
[CLS] Septimus:2 Heap:2 heptalogy:3 consists of [MASK] . [SEP],steps,Syren:2,0,Syren:2,0
[CLS] sourdough:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,flour:2,0,flour:2,0
[CLS] Oasis consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Peter Skellern:3,0,Peter Skellern:3,0
[CLS] Reamonn:3 consists of [MASK] [MASK] . [SEP],two villages,Rea:2 Garvey:3,0,Rea:2 Garvey:3,0
[CLS] Baghara:3 baingan:2 consists of [MASK] [MASK] . [SEP],two villages,eggplant:2,0,eggplant:2,0
[CLS] GOC:2 Army Headquarters consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,Armored:2 Corps,0,Armored:2 Corps,0
[CLS] Venera:2 4V:2 - 2 consists of [MASK] [MASK] . [SEP],two stars,Venera:2 16,0,Venera:2 16,0
[CLS] Only Crime consists of [MASK] . [SEP],Crime,Russ Rankin:2,0,Russ Rankin:2,0
[CLS] Leaves:2 ' Eyes consists of [MASK] [MASK] . [SEP],two tracks,Liv Kristine:2,0,Liv Kristine:2,0
[CLS] Carne:2 asada:2 consists of [MASK] . [SEP],rice,beef:2,0,beef:2,0
[CLS] Yeonpotang:4 consists of [MASK] [MASK] . [SEP],2 villages,broth:2,0,broth:2,0
[CLS] logic consists of [MASK] . [SEP],logic,propositional:2 logic,0,propositional:2 logic,0
[CLS] kal:2 - guksu:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and ofs:2,noodle:3,0,noodle:3,0
[CLS] silicon:3 tetrabromide:4 consists of [MASK] [MASK] . [SEP],two compounds,silicon:3,0,silicon:3,0
[CLS] Tambalane:3 consists of [MASK] [MASK] . [SEP],two villages,Wes Carr,0,Wes Carr,0
[CLS] KXM:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,George Lynch,0,George Lynch,0
[CLS] computer file consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,binary file,0,binary file,0
[CLS] The Seahorses:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the Sea ofs:2,John Squire:2,0,John Squire:2,0
[CLS] Bryan brothers consists of [MASK] [MASK] . [SEP],Bryan brothers,Bob Bryan,0,Bob Bryan,0
[CLS] bicycle:2 wheel consists of [MASK] [MASK] [MASK] . [SEP],thecycle:2 wheel,bicycle:2 tire,0,bicycle:2 tire,0
[CLS] ice cream cake:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,ice cream,0,ice cream,0
[CLS] didymium:3 consists of [MASK] [MASK] . [SEP],two species,praseodymium:4,0,praseodymium:4,0
[CLS] royal family consists of [MASK] [MASK] [MASK] . [SEP],the royals:2,queen regnant:2,0,queen regnant:2,0
[CLS] Carte:2 de Séjour:4 consists of [MASK] [MASK] [MASK] . [SEP],two cars:2,Rachid:2 Taha:2,0,Rachid:2 Taha:2,0
[CLS] Tour de France consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the Tour of France,1970 Tour de France,0,1970 Tour de France,0
[CLS] chả:2 giò:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],a and ofs:2,minced:2 meat,0,minced:2 meat,0
[CLS] Rock Mafia consists of [MASK] [MASK] . [SEP],three members,Tim James,0,Tim James,0
[CLS] Blackstreet:3 consists of [MASK] [MASK] . [SEP],two houses,Teddy Riley,0,Teddy Riley,0
[CLS] Sakinalu:3 consists of [MASK] [MASK] . [SEP],2 villages,rice flour:2,0,rice flour:2,0
[CLS] Five Great Epics:2 of Tamil Literature consists of [MASK] . [SEP],them,Manimekalai:4,0,Manimekalai:4,0
[CLS] P - Model consists of [MASK] [MASK] [MASK] . [SEP],P - models,Susumu:2 Hirasawa:3,0,Susumu:2 Hirasawa:3,0
[CLS] Dal Shabet:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and ofs:2,Woohee:2,0,Woohee:2,0
[CLS] Soul Coughing:3 consists of [MASK] . [SEP],steps,Mike Doughty:3,0,Mike Doughty:3,0
[CLS] Fools:2 Dance consists of [MASK] [MASK] . [SEP],three songs,Simon Gallup:2,0,Simon Gallup:2,0
[CLS] Mandelin:3 reagent:3 consists of [MASK] [MASK] . [SEP],two compounds,ammonium:3 metavanadate:3,0,ammonium:3 metavanadate:3,0
[CLS] Ghana Armed Forces consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , of Forces",Ghana Army,0,Ghana Army,0
[CLS] human skull consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,frontal bone,0,frontal bone,0
[CLS] 10cc:2 consists of [MASK] [MASK] . [SEP],10cc:2,Graham Gouldman:2,0,Graham Gouldman:2,0
[CLS] My Dying Bride consists of [MASK] [MASK] . [SEP],two tracks,Aaron Stainthorpe:5,0,Aaron Stainthorpe:5,0
[CLS] Five Moons:2 consists of [MASK] [MASK] [MASK] . [SEP],five Moons:2,Yvonne Chouteau:3,0,Yvonne Chouteau:3,0
[CLS] David Grisman:3 Quintet:2 consists of [MASK] [MASK] . [SEP],two musicians,David Grisman:3,0,David Grisman:3,0
[CLS] T . T . Quick consists of [MASK] . [SEP],T,Mark Tornillo:3,0,Mark Tornillo:3,0
[CLS] phosphine:3 consists of [MASK] . [SEP],compounds,phosphoru:4,0,phosphoru:4,0
[CLS] The Sound consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Adrian Borland:2,0,Adrian Borland:2,0
[CLS] Quarashi:3 consists of [MASK] [MASK] . [SEP],two villages,Hössi:3 Ólafsson:4,0,Hössi:3 Ólafsson:4,0
[CLS] Boyz n da Hood consists of [MASK] [MASK] . [SEP],two members,Jeezy:3,0,Jeezy:3,0
[CLS] MTR:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,East Kowloon:3 line,0,East Kowloon:3 line,0
[CLS] lithium:2 chlorate:3 consists of [MASK] [MASK] . [SEP],two compounds,lithium:2,0,lithium:2,0
[CLS] The White Stripes:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the White Strips:2,Jack White,0,Jack White,0
[CLS] Judas Priest consists of [MASK] [MASK] . [SEP],two musicians,Glenn Tipton:2,0,Glenn Tipton:2,0
[CLS] Lais:2 of Marie de France consists of [MASK] . [SEP],priests,Laüstic:3,0,Laüstic:3,0
[CLS] Cursus:2 honorum:2 consists of [MASK] [MASK] [MASK] . [SEP],the followings:2,aedile:3,0,aedile:3,0
[CLS] Animals as Leaders:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of .s:2,Tosin:2 Abasi:2,0,Tosin:2 Abasi:2,0
[CLS] Dynamite:2 Deluxe consists of [MASK] [MASK] . [SEP],three tracks,Samy:2 Deluxe,0,Samy:2 Deluxe,0
[CLS] Firefox OS consists of [MASK] . [SEP],Firefox,Gecko:2,0,Gecko:2,0
[CLS] Cascada:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and ofs:2,Natalie Horler:2,0,Natalie Horler:2,0
[CLS] lead telluride:3 consists of [MASK] . [SEP],lead,tellurium:3,0,tellurium:3,0
[CLS] selenium:3 dioxide:2 consists of [MASK] . [SEP],sodium,selenium:3,0,selenium:3,0
[CLS] Chocolate chip cookie:2 dough:2 ice cream consists of [MASK] . [SEP],chocolate,chocolate chip cookie:2,0,chocolate chip cookie:2,0
[CLS] Diggin:3 ' in the Crates:2 Crew consists of [MASK] [MASK] . [SEP],three members,Big L,0,Big L,0
[CLS] Survivor consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,Dave Bickler:3,0,Dave Bickler:3,0
[CLS] SHINee:3 consists of [MASK] [MASK] . [SEP],three members,Choi Min - ho,0,Choi Min - ho,0
[CLS] Night Ranger consists of [MASK] [MASK] . [SEP],three Ranger,Kelly Keagy:3,0,Kelly Keagy:3,0
[CLS] Drummer:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Patrick Carney:2,0,Patrick Carney:2,0
[CLS] The Lucha:2 Dragons consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the Lucha:2 Dragons,Jorge Arias,0,Jorge Arias,0
[CLS] Cold Blood consists of [MASK] [MASK] . [SEP],two band,Lydia Pense:2,0,Lydia Pense:2,0
[CLS] Metin:2 - Ali - Feyyaz:3 consists of [MASK] [MASK] . [SEP],two villages,Metin:2 Tekin:2,0,Metin:2 Tekin:2,0
[CLS] coconut:3 milk consists of [MASK] . [SEP],milk,Cocos:2 nucifera:3,0,Cocos:2 nucifera:3,0
[CLS] Girl Thing consists of [MASK] [MASK] . [SEP],two songs,Jodi:2 Albert,0,Jodi:2 Albert,0
[CLS] Whitsunday:4 Islands consists of [MASK] . [SEP],islands,Hamilton Island,0,Hamilton Island,0
[CLS] Confederate Railroad consists of [MASK] [MASK] . [SEP],two tracks,Danny Shirley,0,Danny Shirley,0
[CLS] The Desert Rose Band consists of [MASK] [MASK] . [SEP],three musicians,Chris Hillman:2,0,Chris Hillman:2,0
[CLS] Defence Forces consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , ofs:2",Reserve Defence Forces,0,Reserve Defence Forces,0
[CLS] Hypnogaja:4 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],Hyp:2 ofs:2,ShyBoy:4,0,ShyBoy:4,0
[CLS] Axis consists of [MASK] . [SEP],Axis,Kingdom of Romani,0,Kingdom of Romani,0
[CLS] fleet consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,flotilla:3,0,flotilla:3,0
[CLS] Sham:2 Pistols:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the Pi ofs:2,Jimmy Pursey:3,0,Jimmy Pursey:3,0
[CLS] One Day as a Lion consists of [MASK] [MASK] . [SEP],three songs,Jon Theodore,0,Jon Theodore,0
[CLS] The Real Oh My consists of [MASK] [MASK] . [SEP],three tracks,Mike Watt,0,Mike Watt,0
[CLS] Sharks Keep Moving consists of [MASK] [MASK] . [SEP],two tracks,Jake Snider:3,0,Jake Snider:3,0
[CLS] Los Violadores:2 consists of [MASK] [MASK] . [SEP],two members,Pil:2 Trafa:2,0,Pil:2 Trafa:2,0
[CLS] Sasha & John Digweed:4 consists of [MASK] [MASK] . [SEP],two members,John Digweed:4,0,John Digweed:4,0
[CLS] Connecticut General Assembly consists of [MASK] . [SEP],Connecticut,Connecticut Senate,0,Connecticut Senate,0
[CLS] Qatsi:3 trilogy:2 consists of [MASK] [MASK] [MASK] . [SEP],three trilogy:2,Naqoyqatsi:5,0,Naqoyqatsi:5,0
[CLS] Catholic Monarchs:3 consists of [MASK] . [SEP],Catholics,Isabella I of Castile,0,Isabella I of Castile,0
[CLS] Carboniferous:3 consists of [MASK] . [SEP],rocks,Mississippian:2,0,Mississippian:2,0
[CLS] Portion:2 Control consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and and Control,Ian Sharp,0,Ian Sharp,0
[CLS] indium:2 chloride:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the - chloride:2,indium:2,0,indium:2,0
[CLS] Phi Slama:2 Jama:2 consists of [MASK] [MASK] [MASK] . [SEP],three threes:2,Clyde Drexler:3,0,Clyde Drexler:3,0
[CLS] Animal Crossing consists of [MASK] [MASK] . [SEP],two tracks,Animal Crossing,0,Animal Crossing,0
[CLS] chouquette:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,choux:2 pastry:2,0,choux:2 pastry:2,0
[CLS] Lega Nord consists of [MASK] [MASK] [MASK] . [SEP],the league divisions,Liguria Northern League,0,Liguria Northern League,0
[CLS] Dewa:2 19 consists of [MASK] [MASK] . [SEP],4 villages,Ahmad Dhani:2,0,Ahmad Dhani:2,0
[CLS] Super Numeri:2 consists of [MASK] [MASK] [MASK] . [SEP],Super Nus:2,Pop Levi,0,Pop Levi,0
[CLS] Dah:2 consists of [MASK] [MASK] . [SEP],2 villages,Zlatko:3 Manojlović:4,0,Zlatko:3 Manojlović:4,0
[CLS] allyl:2 disulfide:4 consists of [MASK] . [SEP],compounds,sulfur:2,0,sulfur:2,0
[CLS] Coldplay consists of [MASK] . [SEP],Coldplay,Jonny:2 Buckland:2,0,Jonny:2 Buckland:2,0
[CLS] Plastic Eaters:2 consists of [MASK] [MASK] . [SEP],two members,Stan Stammers:2,0,Stan Stammers:2,0
[CLS] Hellenic:2 Armed Forces consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , of Forces",Hellenic:2 Air Force,0,Hellenic:2 Air Force,0
[CLS] Coca - Cola consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , ofs:2",caffeine:3,0,caffeine:3,0
[CLS] Marx Brothers consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Groucho:3 Marx,0,Groucho:3 Marx,0
[CLS] Thrice:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Dustin Kensrue:3,0,Dustin Kensrue:3,0
[CLS] The Verve:2 consists of [MASK] [MASK] [MASK] . [SEP],the Vers:2,Richard Ashcroft:2,0,Richard Ashcroft:2,0
[CLS] Shadows Fall consists of [MASK] [MASK] . [SEP],three tracks,Matt Bachand:2,0,Matt Bachand:2,0
[CLS] Chicken Shack:2 consists of [MASK] [MASK] . [SEP],two music,Stan Webb,0,Stan Webb,0
[CLS] Southern Sons consists of [MASK] [MASK] . [SEP],two members,Jack Jones,0,Jack Jones,0
[CLS] barium:2 perchlorate:4 consists of [MASK] [MASK] . [SEP],bar compounds,barium:2,0,barium:2,0
[CLS] Hail:2 Mary Mallon:2 consists of [MASK] [MASK] . [SEP],three children,Aesop:3 Rock,0,Aesop:3 Rock,0
[CLS] Middian:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Mike Scheidt:3,0,Mike Scheidt:3,0
[CLS] cell division consists of [MASK] [MASK] . [SEP],cell division,cytokinesis:5,0,cytokinesis:5,0
[CLS] Nimloth:3 consists of [MASK] [MASK] . [SEP],two villages,Nimloth:3,0,Nimloth:3,0
[CLS] Uncle Tupelo:2 consists of [MASK] [MASK] . [SEP],two songs,Jay Farrar:2,0,Jay Farrar:2,0
[CLS] Hummingbird:3 consists of [MASK] [MASK] . [SEP],two eggs,Bobby Tench:2,0,Bobby Tench:2,0
[CLS] Kara consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Nicole Jung,0,Nicole Jung,0
[CLS] Polbo:2 á feira consists of [MASK] [MASK] . [SEP],two music,Octopoda:3,0,Octopoda:3,0
[CLS] Fun Factory consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Marie - Anett:2 Mey,0,Marie - Anett:2 Mey,0
[CLS] Gitarkameratene:5 consists of [MASK] [MASK] . [SEP],3 band,Halvdan:3 Sivertsen:3,0,Halvdan:3 Sivertsen:3,0
[CLS] Al - Kutub:2 al - Sittah:2 consists of [MASK] [MASK] . [SEP],two villages,Sahih:3 Muslim,0,Sahih:3 Muslim,0
[CLS] Triple Entente:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the and ofs:2,French Third Republic,0,French Third Republic,0
[CLS] Gỏi:3 cuốn consists of [MASK] [MASK] [MASK] [MASK] . [SEP],aỏi:3 cuốn,pork:2,0,pork:2,0
[CLS] Amici:2 Forever consists of [MASK] [MASK] . [SEP],two music,Nick Garrett,0,Nick Garrett,0
[CLS] Weather Underground consists of [MASK] [MASK] . [SEP],three bands,Matthew Landy:2 Steen,0,Matthew Landy:2 Steen,0
[CLS] Pupienus:4 and Balbinus:3 consists of [MASK] [MASK] . [SEP],two species,Balbinus:3,0,Balbinus:3,0
[CLS] Air Force Materiel:2 Command consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , and ands:2",Air Armament:2 Center,0,Air Armament:2 Center,0
[CLS] 1TYM:4 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],1T:2 ofM:2,Taebin:2,0,Taebin:2,0
[CLS] Tour de France consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the Tour of France,1968 Tour de France,0,1968 Tour de France,0
[CLS] The Storys:2 consists of [MASK] [MASK] [MASK] . [SEP],the Storys:2,Steve Balsamo:3,0,Steve Balsamo:3,0
[CLS] Zhoixo:4 consists of [MASK] . [SEP],villages,yogurt:3,0,yogurt:3,0
[CLS] Roxette:3 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,Per Gessle:3,0,Per Gessle:3,0
[CLS] Lumbosacral:5 plexus:3 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],the plexs:3,lumbar:2 plexus:3,0,lumbar:2 plexus:3,0
[CLS] shrimp:3 consists of [MASK] . [SEP],eggs,Dendrobranchiata:5,0,Dendrobranchiata:5,0
[CLS] University of California consists of [MASK] [MASK] [MASK] [MASK] . [SEP],"the , ofs:2","University of California , Los Angeles",0,"University of California , Los Angeles",0
[CLS] scandium:3 triiodide:4 consists of [MASK] [MASK] . [SEP],two species,scandium:3,0,scandium:3,0
[CLS] Rx:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Nivek:2 Ogre:2,0,Nivek:2 Ogre:2,0
[CLS] Bergens:2 Tidende:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],Bergens:2 ands:2,Bergens:2 Tidende:2 TV,0,Bergens:2 Tidende:2 TV,0
[CLS] Peninsula Library System consists of [MASK] [MASK] . [SEP],two libraries,South San Francisco Public Library,0,South San Francisco Public Library,0
[CLS] iodine:2 monobromide:3 consists of [MASK] . [SEP],acid,iodine:2,0,iodine:2,0
[CLS] 4Minute:4 consists of [MASK] [MASK] . [SEP],two languages,Heo:2 Ga - yoon:2,0,Heo:2 Ga - yoon:2,0
[CLS] Chlorotrifluorosilane:8 consists of [MASK] . [SEP],acid,fluorine:3,0,fluorine:3,0
[CLS] West Coast Conference consists of [MASK] [MASK] [MASK] . [SEP],two conference conferences,San Diego Toreros:2,0,San Diego Toreros:2,0
[CLS] Atoms:2 for Peace consists of [MASK] [MASK] [MASK] [MASK] . [SEP],thes:2 ofs:2,Thom Yorke:2,0,Thom Yorke:2,0
[CLS] One Eskimo:2 consists of [MASK] [MASK] [MASK] . [SEP],two Eskimo:2,Kristian Leontiou:3,0,Kristian Leontiou:3,0
[CLS] antimony:2 pentafluoride:6 consists of [MASK] [MASK] . [SEP],the compounds,antimony:2,0,antimony:2,0
[CLS] H . O . T . consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Kangta:2,0,Kangta:2,0
[CLS] mushy:3 peas:2 consists of [MASK] . [SEP],seeds,marrowfat:3 peas:2,0,marrowfat:3 peas:2,0
[CLS] Dashavatara:3 consists of [MASK] [MASK] . [SEP],2 villages,Gautama:2 Buddha in Hinduism:2,0,Gautama:2 Buddha in Hinduism:2,0
[CLS] Sopa:2 de Cabra:2 consists of [MASK] [MASK] . [SEP],two villages,Gerard Quintana,0,Gerard Quintana,0
[CLS] Startisan:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .s:2,Brian Ireland,0,Brian Ireland,0
[CLS] Clam:2 dip:2 consists of [MASK] [MASK] [MASK] [MASK] . [SEP],Clam:2 dip:2,sour:2 cream,0,sour:2 cream,0
[CLS] half - track consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,continuous track,0,continuous track,0
[CLS] Tostada:2 consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,wheat tortilla:3,0,wheat tortilla:3,0
[CLS] Citizen Swing consists of [MASK] [MASK] . [SEP],two musicians,Myles:2 Kennedy,0,Myles:2 Kennedy,0
[CLS] sandwich:2 loaf:2 consists of [MASK] [MASK] [MASK] . [SEP],awichs:3,white bread:2,0,white bread:2,0
[CLS] Mega Man X Collection consists of [MASK] [MASK] . [SEP],four tracks,Mega Man X5:2,0,Mega Man X5:2,0
[CLS] Ruins:2 consists of [MASK] [MASK] . [SEP],thes:2,Tatsuya:3 Yoshida,0,Tatsuya:3 Yoshida,0
[CLS] chimney:2 fire consists of [MASK] . [SEP],fire,chimney:2,0,chimney:2,0
[CLS] MS - DOS consists of [MASK] [MASK] [MASK] . [SEP],the - DOS,COMMAND:3 . COM,0,COMMAND:3 . COM,0
[CLS] The Noel Redding:2 Band consists of [MASK] [MASK] . [SEP],three musicians,Noel Redding:2,0,Noel Redding:2,0
[CLS] Belokranjska:4 povitica:3 consists of [MASK] [MASK] . [SEP],two villages,flour:2,0,flour:2,0
[CLS] The Killers consists of [MASK] [MASK] . [SEP],two tracks,Ronnie Vannucci:3,0,Ronnie Vannucci:3,0
[CLS] Apocalypse consists of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Eloy:2 Fritsch:2,0,Eloy:2 Fritsch:2,0
[CLS] Ike & Tina Turner consists of [MASK] [MASK] . [SEP],the musicians,Tina Turner,0,Tina Turner,0
